datetime,Open,High,Low,close,Volume
20/03/1989,292.69,292.69,288.56,289.92,84033333
21/03/1989,289.92,292.38,289.92,291.33,78894444
22/03/1989,291.33,291.46,289.9,290.49,81427778
23/03/1989,290.49,291.51,288.56,288.98,85416667
27/03/1989,288.98,290.57,288.07,290.57,62755556
28/03/1989,290.57,292.32,290.57,291.59,81344444
29/03/1989,291.59,292.75,291.42,292.35,80133333
30/03/1989,292.35,293.8,291.5,292.52,88861111
31/03/1989,292.52,294.96,292.52,294.87,94977778
03/04/1989,294.87,297.04,294.62,296.39,91477778
04/04/1989,296.4,296.4,294.72,295.31,89266667
05/04/1989,295.31,296.43,295.28,296.24,92155556
06/04/1989,296.22,296.24,294.52,295.29,81405556
07/04/1989,295.29,297.62,294.35,297.16,87194444
10/04/1989,297.16,297.94,296.85,297.11,68883333
11/04/1989,297.11,298.87,297.11,298.49,81572222
12/04/1989,298.49,299.81,298.49,298.99,91777778
13/04/1989,298.99,299,296.27,296.4,78661111
14/04/1989,296.4,301.38,296.4,301.36,94322222
17/04/1989,301.36,302.01,300.71,301.72,71411111
18/04/1989,301.72,306.25,301.72,306.02,115916667
19/04/1989,306.02,307.68,305.36,307.15,106394444
20/04/1989,307.15,307.96,304.53,306.19,97761111
21/04/1989,306.19,309.61,306.19,309.61,104061111
24/04/1989,309.61,309.61,307.83,308.69,78944444
25/04/1989,308.69,309.65,306.74,306.75,91905556
26/04/1989,306.78,307.3,306.07,306.93,81161111
27/04/1989,306.93,310.45,306.93,309.58,106205556
28/04/1989,309.58,309.65,308.48,309.64,87994444
01/05/1989,309.64,309.64,307.4,309.12,76694444
02/05/1989,309.13,310.45,308.12,308.12,95866667
03/05/1989,308.12,308.52,307.11,308.16,95383333
04/05/1989,308.16,308.4,307.32,307.77,85072222
05/05/1989,307.77,310.69,306.98,307.61,100450000
08/05/1989,307.61,307.61,304.74,306,75072222
09/05/1989,306,306.99,304.06,305.19,83383333
10/05/1989,305.19,306.25,304.85,305.8,81111111
11/05/1989,305.8,307.34,305.8,306.95,84233333
12/05/1989,306.95,313.84,306.95,313.84,123050000
15/05/1989,313.84,316.16,313.84,316.16,99638889
16/05/1989,316.16,316.16,314.99,315.28,96166667
17/05/1989,315.28,317.94,315.11,317.48,106227778
18/05/1989,317.48,318.52,316.54,317.97,98600000
19/05/1989,317.97,321.38,317.97,321.24,134672222
22/05/1989,321.24,323.06,320.45,321.98,102783333
23/05/1989,321.98,321.98,318.2,318.32,104272222
24/05/1989,318.32,319.14,317.58,319.14,99222222
25/05/1989,319.14,319.6,318.42,319.17,85816667
26/05/1989,319.17,321.59,319.14,321.59,79511111
30/05/1989,321.59,322.53,317.83,319.05,84322222
31/05/1989,319.05,321.3,318.68,320.52,90294444
01/06/1989,320.51,322.57,320.01,321.97,123977778
02/06/1989,321.97,325.63,321.97,325.52,127300000
05/06/1989,325.52,325.93,322.02,322.03,90788889
06/06/1989,322.03,324.48,321.27,324.24,104205556
07/06/1989,324.24,327.39,324.24,326.95,118727778
08/06/1989,326.95,327.37,325.92,326.75,117950000
09/06/1989,326.75,327.32,325.16,326.69,96244444
12/06/1989,326.69,326.69,323.73,326.24,84144444
13/06/1989,326.24,326.24,322.96,323.91,91594444
14/06/1989,323.91,324.89,322.8,323.83,94744444
15/06/1989,323.83,323.83,319.21,320.08,99711111
16/06/1989,319.96,321.36,318.69,321.35,135838889
19/06/1989,321.35,321.89,320.4,321.89,72622222
20/06/1989,321.89,322.78,321.03,321.25,93138889
21/06/1989,321.25,321.87,319.25,320.48,93794444
22/06/1989,320.48,322.34,320.2,322.32,98061111
23/06/1989,322.32,328,322.32,328,110400000
26/06/1989,328,328.15,326.31,326.6,79777778
27/06/1989,326.6,329.19,326.59,328.44,95050000
28/06/1989,328.44,328.44,324.3,325.81,88038889
29/06/1989,325.81,325.81,319.54,319.68,92833333
30/06/1989,319.67,319.97,314.38,317.98,94716667
03/07/1989,317.98,319.27,317.27,319.23,38261111
05/07/1989,319.23,321.22,317.26,320.64,70950000
06/07/1989,320.64,321.55,320.45,321.55,78027778
07/07/1989,321.55,325.87,321.08,324.91,92461111
10/07/1989,324.93,327.07,324.91,327.07,73261111
11/07/1989,327.07,330.42,327.07,328.78,95327778
12/07/1989,328.78,330.39,327.92,329.81,89194444
13/07/1989,329.81,330.37,329.08,329.95,85455556
14/07/1989,329.96,331.89,327.13,331.84,101933333
17/07/1989,331.78,333.02,331.02,332.44,73311111
18/07/1989,332.42,332.44,330.75,331.35,84638889
19/07/1989,331.37,335.73,331.35,335.73,119855556
20/07/1989,335.74,337.4,333.22,333.51,113661111
21/07/1989,333.5,335.91,332.46,335.9,97155556
24/07/1989,335.9,335.9,333.44,333.67,75700000
25/07/1989,333.67,336.29,332.6,333.88,99594444
26/07/1989,333.88,338.05,333.19,338.05,104594444
27/07/1989,338.05,342,338.05,341.99,118711111
28/07/1989,341.94,342.96,341.3,342.15,100338889
31/07/1989,342.13,346.08,342.02,346.08,92583333
01/08/1989,346.08,347.99,342.93,343.75,125155556
02/08/1989,343.75,344.34,342.47,344.34,100977778
03/08/1989,344.34,345.22,343.81,344.74,93716667
04/08/1989,344.74,345.42,342.6,343.92,94305556
07/08/1989,343.92,349.42,343.91,349.41,109766667
08/08/1989,349.41,349.84,348.28,349.35,111300000
09/08/1989,349.3,351,346.86,346.94,116611111
10/08/1989,346.94,349.78,345.31,348.25,110366667
11/08/1989,348.28,351.18,344.01,344.74,109750000
14/08/1989,344.71,345.44,341.96,343.06,78894444
15/08/1989,343.06,345.03,343.05,344.71,82650000
16/08/1989,344.71,346.37,344.71,345.66,83366667
17/08/1989,345.66,346.39,342.97,344.45,87533333
18/08/1989,344.45,346.03,343.89,346.03,81005556
21/08/1989,346.03,346.25,340.55,340.67,76000000
22/08/1989,340.67,341.25,339,341.19,78850000
23/08/1989,341.19,344.8,341.19,344.7,88688889
24/08/1989,344.7,351.52,344.7,351.52,125288889
25/08/1989,351.52,352.73,350.09,350.52,92183333
28/08/1989,350.52,352.09,349.08,352.09,72877778
29/08/1989,352.09,352.12,348.86,349.84,97338889
30/08/1989,349.84,352.27,348.66,350.65,96861111
31/08/1989,350.65,351.45,350.21,351.45,80455556
01/09/1989,351.45,353.9,350.88,353.73,74055556
05/09/1989,353.73,354.13,351.82,352.56,80655556
06/09/1989,352.56,352.56,347.98,349.24,89888889
07/09/1989,349.24,350.31,348.15,348.35,88977778
08/09/1989,348.35,349.18,345.74,348.76,85605556
11/09/1989,348.76,348.76,345.91,347.66,70011111
12/09/1989,347.66,349.46,347.5,348.7,78966667
13/09/1989,348.7,350.1,345.46,345.46,97405556
14/09/1989,345.46,345.61,342.55,343.16,82916667
15/09/1989,343.16,345.06,341.37,345.06,130477778
18/09/1989,345.06,346.84,344.6,346.73,76077778
19/09/1989,346.73,348.17,346.44,346.55,78672222
20/09/1989,346.55,347.27,346.18,346.47,75911111
21/09/1989,346.47,348.46,344.96,345.7,81627778
22/09/1989,345.7,347.57,345.69,347.05,74083333
25/09/1989,347.05,347.05,343.7,344.23,67294444
26/09/1989,344.23,347.02,344.13,344.33,87972222
27/09/1989,344.33,345.47,342.85,345.1,88000000
28/09/1989,345.1,348.61,345.1,348.6,91244444
29/09/1989,348.6,350.31,348.12,349.15,86277778
02/10/1989,349.15,350.99,348.35,350.87,70783333
03/10/1989,350.87,354.73,350.85,354.71,101416667
04/10/1989,354.71,357.49,354.71,356.94,108105556
05/10/1989,356.94,357.63,356.28,356.97,98827778
06/10/1989,356.97,359.05,356.97,358.78,95844444
09/10/1989,358.76,359.86,358.06,359.8,48227778
10/10/1989,359.8,360.44,358.11,359.13,81977778
11/10/1989,359.13,359.13,356.08,356.99,91150000
12/10/1989,356.99,356.99,354.91,355.39,88955556
13/10/1989,355.39,355.53,332.81,333.65,139538889
16/10/1989,333.65,342.87,327.12,342.85,231272222
17/10/1989,342.84,342.85,335.69,341.16,124483333
18/10/1989,341.16,343.39,339.03,341.76,92722222
19/10/1989,341.76,348.82,341.76,347.13,110066667
20/10/1989,347.04,347.57,344.47,347.16,91572222
23/10/1989,347.11,348.19,344.22,344.83,75477778
24/10/1989,344.83,344.83,335.13,343.7,132200000
25/10/1989,343.7,344.51,341.96,342.5,86472222
26/10/1989,342.5,342.5,337.2,337.93,97355556
27/10/1989,337.93,337.97,333.26,335.06,94627778
30/10/1989,335.06,337.04,334.48,335.07,70350000
31/10/1989,335.08,340.86,335.07,340.36,97833333
01/11/1989,340.36,341.74,339.79,341.2,85688889
02/11/1989,341.2,341.2,336.61,338.48,84688889
03/11/1989,338.48,339.67,337.37,337.62,73055556
06/11/1989,337.61,337.62,332.33,332.61,75266667
07/11/1989,332.61,334.82,330.91,334.81,90555556
08/11/1989,334.81,339.41,334.81,338.15,94527778
09/11/1989,338.15,338.73,336.21,336.57,79661111
10/11/1989,336.57,339.1,336.57,339.1,73222222
13/11/1989,339.08,340.51,337.93,339.55,78194444
14/11/1989,339.55,340.41,337.06,337.99,79538889
15/11/1989,338,340.54,337.14,340.54,86183333
16/11/1989,340.54,341.02,338.93,340.58,82427778
17/11/1989,340.58,342.24,339.85,341.61,83900000
20/11/1989,341.61,341.9,338.29,339.35,71205556
21/11/1989,339.35,340.21,337.53,339.59,82166667
22/11/1989,339.59,341.92,339.59,341.91,80961111
24/11/1989,341.92,344.24,341.91,343.97,47938889
27/11/1989,343.98,346.24,343.97,345.61,82994444
28/11/1989,345.61,346.33,344.41,345.77,85427778
29/11/1989,345.77,345.77,343.36,343.6,81816667
30/11/1989,343.6,346.5,343.57,345.99,85111111
01/12/1989,346.01,351.88,345.99,350.63,110666667
04/12/1989,350.63,351.51,350.32,351.41,83533333
05/12/1989,351.41,352.24,349.58,349.58,85911111
06/12/1989,349.58,349.94,347.91,348.55,81027778
07/12/1989,348.55,349.84,346,347.59,89988889
08/12/1989,347.6,349.6,347.59,348.69,80505556
11/12/1989,348.68,348.74,346.39,348.56,81738889
12/12/1989,348.56,352.21,348.41,351.73,98233333
13/12/1989,351.7,354.1,351.65,352.75,102588889
14/12/1989,352.74,352.75,350.08,350.93,99277778
15/12/1989,350.97,351.86,346.08,350.14,133550000
18/12/1989,350.14,350.88,342.19,343.69,102638889
19/12/1989,343.69,343.74,339.63,342.46,103366667
20/12/1989,342.5,343.7,341.79,342.84,98066667
21/12/1989,342.84,345.03,342.84,344.78,97305556
22/12/1989,344.78,347.53,344.76,347.42,67211111
26/12/1989,347.42,347.87,346.53,346.81,43116667
27/12/1989,346.84,349.12,346.81,348.81,74300000
28/12/1989,348.8,350.68,348.76,350.67,71127778
29/12/1989,350.68,353.41,350.67,353.4,81077778
02/01/1990,353.4,359.69,351.98,359.69,90038889
03/01/1990,359.69,360.59,357.89,358.76,106850000
04/01/1990,358.76,358.76,352.89,355.67,98333333
05/01/1990,355.67,355.67,351.35,352.2,88072222
08/01/1990,352.2,354.24,350.54,353.79,77838889
09/01/1990,353.83,354.17,349.61,349.62,86227778
10/01/1990,349.62,349.62,344.32,347.31,97772222
11/01/1990,347.31,350.14,347.31,348.53,85772222
12/01/1990,348.53,348.53,339.49,339.93,102155556
15/01/1990,339.93,339.94,336.57,337,78105556
16/01/1990,337,340.75,333.37,340.75,103372222
17/01/1990,340.77,342.01,336.26,337.4,94705556
18/01/1990,337.4,338.38,333.98,338.19,99216667
19/01/1990,338.19,340.48,338.19,339.15,103105556
22/01/1990,339.14,339.96,330.28,330.38,82433333
23/01/1990,330.38,332.76,328.67,331.61,99611111
24/01/1990,331.61,331.71,324.17,330.26,115461111
25/01/1990,330.26,332.33,325.33,326.08,95705556
26/01/1990,326.09,328.58,321.44,325.8,110105556
29/01/1990,325.8,327.31,321.79,325.2,83761111
30/01/1990,325.2,325.73,319.83,322.98,103350000
31/01/1990,322.98,329.08,322.98,329.08,105366667
01/02/1990,329.08,329.86,327.76,328.79,85877778
02/02/1990,328.79,332.1,328.09,330.92,91333333
05/02/1990,330.92,332.16,330.45,331.85,72750000
06/02/1990,331.85,331.86,328.2,329.66,74483333
07/02/1990,329.66,333.76,326.55,333.75,103727778
08/02/1990,333.75,336.09,332,332.96,97911111
09/02/1990,333.02,334.6,332.41,333.62,81616667
12/02/1990,333.62,333.62,329.97,330.08,65772222
13/02/1990,330.08,331.61,327.92,331.02,80272222
14/02/1990,331.02,333.2,330.64,332.01,76961111
15/02/1990,332.01,335.21,331.61,334.89,97011111
16/02/1990,334.89,335.64,332.42,332.72,92688889
20/02/1990,332.72,332.72,326.26,327.99,81833333
21/02/1990,327.91,328.17,324.47,327.67,88466667
22/02/1990,327.67,330.98,325.7,325.7,102400000
23/02/1990,325.7,326.15,322.1,324.15,82494444
26/02/1990,324.16,328.67,323.98,328.67,82722222
27/02/1990,328.68,331.94,328.47,330.26,84772222
28/02/1990,330.26,333.48,330.16,331.89,102444444
01/03/1990,331.89,334.4,331.08,332.74,87738889
02/03/1990,332.74,335.54,332.72,335.54,91294444
05/03/1990,335.54,336.38,333.49,333.74,77838889
06/03/1990,333.74,337.93,333.57,337.93,79800000
07/03/1990,337.93,338.84,336.33,336.95,90877778
08/03/1990,336.95,340.66,336.95,340.27,94944444
09/03/1990,340.12,340.27,336.84,337.93,83561111
12/03/1990,337.93,339.08,336.14,338.67,63772222
13/03/1990,338.67,338.67,335.36,336,80800000
14/03/1990,336,337.63,334.93,336.87,80588889
15/03/1990,336.87,338.91,336.87,338.07,80227778
16/03/1990,338.07,341.91,338.07,341.91,123622222
19/03/1990,341.91,343.76,339.12,343.53,79055556
20/03/1990,343.53,344.49,340.87,341.57,98511111
21/03/1990,341.57,342.34,339.56,339.74,72772222
22/03/1990,339.74,339.77,333.62,335.69,97738889
23/03/1990,335.69,337.58,335.69,337.22,73372222
26/03/1990,337.22,339.74,337.22,337.63,64505556
27/03/1990,337.63,341.5,337.03,341.5,73116667
28/03/1990,341.5,342.58,340.6,342,79055556
29/03/1990,342,342.07,339.77,340.79,73438889
30/03/1990,340.79,341.41,338.21,339.94,77411111
02/04/1990,339.94,339.94,336.33,338.7,69088889
03/04/1990,338.7,343.76,338.7,343.64,85727778
04/04/1990,343.64,344.12,340.4,341.09,88627778
05/04/1990,341.09,342.85,340.63,340.73,80094444
06/04/1990,340.73,341.73,338.94,340.08,76383333
09/04/1990,340.08,341.83,339.88,341.37,63872222
10/04/1990,341.37,342.41,340.62,342.07,75566667
11/04/1990,342.07,343,341.26,341.92,78377778
12/04/1990,341.92,344.79,341.91,344.34,79150000
16/04/1990,344.34,347.3,344.1,344.74,79338889
17/04/1990,344.74,345.19,342.06,344.68,71105556
18/04/1990,344.68,345.33,340.11,340.72,81738889
19/04/1990,340.72,340.72,337.59,338.09,84961111
20/04/1990,338.09,338.52,333.41,335.12,96811111
23/04/1990,335.12,335.12,330.09,331.05,75638889
24/04/1990,331.05,332.97,329.71,330.36,76311111
25/04/1990,330.36,332.74,330.36,332.03,74155556
26/04/1990,332.03,333.76,330.67,332.92,78516667
27/04/1990,332.92,333.57,328.71,329.11,72572222
30/04/1990,329.11,331.31,327.76,330.8,68194444
01/05/1990,330.8,332.83,330.8,332.25,82788889
02/05/1990,332.25,334.48,332.15,334.48,78672222
03/05/1990,334.48,337.02,334.47,335.57,80866667
04/05/1990,335.58,338.46,335.17,338.39,78083333
07/05/1990,338.39,341.07,338.11,340.53,73755556
08/05/1990,340.53,342.03,340.17,342.01,80127778
09/05/1990,342.01,343.08,340.9,342.86,84566667
10/05/1990,342.87,344.98,342.77,343.82,88033333
11/05/1990,343.82,352.31,343.82,352,130022222
14/05/1990,352,358.41,351.95,354.75,125227778
15/05/1990,354.75,355.09,352.84,354.28,92072222
16/05/1990,354.27,354.68,351.95,354,88783333
17/05/1990,354,356.92,354,354.47,91538889
18/05/1990,354.47,354.64,352.52,354.64,90288889
21/05/1990,354.64,359.07,353.78,358,92377778
22/05/1990,358,360.5,356.09,358.43,112972222
23/05/1990,358.43,359.29,356.99,359.29,95738889
24/05/1990,359.29,359.56,357.87,358.41,86188889
25/05/1990,358.41,358.41,354.32,354.58,66805556
29/05/1990,354.58,360.65,354.55,360.65,76338889
30/05/1990,360.65,362.26,360,360.86,110855556
31/05/1990,360.86,361.84,360.23,361.23,92050000
01/06/1990,361.26,363.52,361.21,363.16,104366667
04/06/1990,363.16,367.85,362.43,367.4,97511111
05/06/1990,367.4,368.78,365.49,366.64,110955556
06/06/1990,366.64,366.64,364.42,364.96,91127778
07/06/1990,365.92,365.92,361.6,363.15,89088889
08/06/1990,363.15,363.49,357.68,358.71,79222222
11/06/1990,358.71,361.63,357.7,361.63,66416667
12/06/1990,361.63,367.27,361.15,366.25,87277778
13/06/1990,366.25,367.09,364.51,364.9,88283333
14/06/1990,364.9,364.9,361.64,362.9,75427778
15/06/1990,362.89,363.14,360.71,362.91,113961111
18/06/1990,362.91,362.91,356.88,356.88,74150000
19/06/1990,356.88,358.9,356.18,358.47,74961111
20/06/1990,358.47,359.91,357,359.1,76344444
21/06/1990,359.1,360.88,357.63,360.47,76983333
22/06/1990,360.52,363.2,355.31,355.43,95872222
25/06/1990,355.42,356.41,351.91,352.31,73944444
26/06/1990,352.32,356.09,351.85,352.06,78566667
27/06/1990,352.06,355.89,351.23,355.14,81455556
28/06/1990,355.16,357.63,355.16,357.63,75622222
29/06/1990,357.64,359.09,357.3,358.02,80838889
02/07/1990,358.02,359.58,357.54,359.54,72333333
03/07/1990,359.54,360.73,359.44,360.16,72250000
05/07/1990,360.16,360.16,354.86,355.68,71288889
06/07/1990,355.69,359.02,354.64,358.42,62072222
09/07/1990,358.42,360.05,358.11,359.52,66327778
10/07/1990,359.52,359.74,356.41,356.49,82016667
11/07/1990,356.49,361.23,356.49,361.23,90122222
12/07/1990,361.23,365.46,360.57,365.44,118433333
13/07/1990,365.45,369.68,365.45,367.31,119777778
16/07/1990,367.31,369.78,367.31,368.95,83016667
17/07/1990,368.95,369.4,364.99,367.52,98216667
18/07/1990,367.52,367.52,362.95,364.22,93755556
19/07/1990,364.22,365.32,361.29,365.32,89994444
20/07/1990,365.32,366.64,361.58,361.61,98783333
23/07/1990,361.61,361.61,350.09,355.31,116127778
24/07/1990,355.31,356.09,351.46,355.79,101066667
25/07/1990,355.79,357.52,354.8,357.09,90850000
26/07/1990,357.09,357.47,353.95,355.91,86133333
27/07/1990,355.9,355.94,352.14,353.44,82816667
30/07/1990,353.44,355.55,351.15,355.55,81372222
31/07/1990,355.55,357.54,353.91,356.15,97433333
01/08/1990,356.15,357.35,353.82,355.52,99033333
02/08/1990,355.52,355.52,349.73,351.48,140605556
03/08/1990,351.48,351.48,338.2,344.86,164377778
06/08/1990,344.86,344.86,333.27,334.43,133555556
07/08/1990,334.43,338.63,332.22,334.83,128655556
08/08/1990,334.83,339.21,334.83,338.35,105777778
09/08/1990,338.35,340.56,337.56,339.94,86561111
10/08/1990,339.9,339.9,334.22,335.52,80744444
13/08/1990,335.39,338.88,332.02,338.84,68233333
14/08/1990,338.84,340.96,337.19,339.39,72400000
15/08/1990,339.39,341.92,339.38,340.06,75950000
16/08/1990,340.06,340.06,332.39,332.39,77138889
17/08/1990,332.36,332.36,324.63,327.83,118088889
20/08/1990,327.83,329.9,327.07,328.51,72016667
21/08/1990,328.51,328.51,318.78,321.86,108127778
22/08/1990,321.86,324.15,316.55,316.55,97527778
23/08/1990,316.55,316.55,306.56,307.06,139133333
24/08/1990,307.06,311.65,306.18,311.51,110577778
27/08/1990,311.55,323.11,311.55,321.44,88972222
28/08/1990,321.44,322.2,320.25,321.34,70922222
29/08/1990,321.34,325.83,320.87,324.19,74577778
30/08/1990,324.19,324.57,317.82,318.71,67161111
31/08/1990,318.71,322.57,316.59,322.56,53600000
04/09/1990,322.56,323.09,319.11,323.09,51633333
05/09/1990,323.09,324.52,320.99,324.39,67005556
06/09/1990,324.39,324.39,319.37,320.46,69788889
07/09/1990,320.46,324.18,319.71,323.4,68777778
10/09/1990,323.42,326.53,320.31,321.63,66516667
11/09/1990,321.63,322.18,319.6,321.04,62900000
12/09/1990,321.04,322.55,319.6,322.54,72161111
13/09/1990,322.51,322.51,318.02,318.65,68550000
14/09/1990,318.65,318.65,314.76,316.83,74105556
17/09/1990,316.83,318.05,315.21,317.77,61444444
18/09/1990,317.77,318.85,314.27,318.6,78405556
19/09/1990,318.6,319.35,316.25,316.6,81961111
20/09/1990,316.6,316.6,310.55,311.48,80611111
21/09/1990,311.53,312.17,307.98,311.32,111694444
24/09/1990,311.3,311.3,303.58,304.59,91150000
25/09/1990,305.46,308.27,304.23,308.26,86633333
26/09/1990,308.26,308.28,303.05,305.06,86427778
27/09/1990,305.06,307.47,299.1,300.97,101494444
28/09/1990,300.97,306.05,295.98,306.05,111672222
01/10/1990,306.1,314.94,306.1,314.94,112338889
02/10/1990,314.94,319.69,314.94,315.21,104644444
03/10/1990,315.21,316.26,310.7,311.4,75272222
04/10/1990,311.4,313.4,308.59,312.69,80783333
05/10/1990,312.69,314.79,305.76,311.5,85211111
08/10/1990,311.5,315.03,311.5,313.48,55261111
09/10/1990,313.46,313.46,305.09,305.1,80894444
10/10/1990,305.09,306.43,299.21,300.39,93994444
11/10/1990,300.39,301.45,294.51,295.46,100033333
12/10/1990,295.45,301.68,295.22,300.03,104411111
15/10/1990,300.03,304.79,296.41,303.23,91655556
16/10/1990,303.23,304.34,298.12,298.92,83094444
17/10/1990,298.92,301.5,297.79,298.76,89588889
18/10/1990,298.75,305.74,298.75,305.74,113394444
19/10/1990,305.74,312.48,305.74,312.48,123044444
